user_id,session_id,subscription_type,user_journey
467797,3701606,Monthly,"Log in->Log in"
467797,3715466,Monthly,"Homepage->Courses->Courses->Courses->Courses->Courses->Courses->Pricing->Pricing->Upcoming courses->Upcoming courses->Resources center->Resources center->Resources center->Resources center->Resources center->Resources center->Resources center->Resources center->Resources center->Resources center->Course certificate->Course certificate->Courses->Courses->Courses"
467797,3723743,Monthly,"Courses->Sign up->Sign up->Sign up->Sign up->Log in->Log in->Log in->Log in->Log in->Log in->Log in->Log in->Log in"
467797,3737812,Monthly,Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout
467800,3652823,Annual,"Courses->Sign up"
467800,3699420,Annual,"Courses->Sign up->Courses->Courses->Courses->Sign up->Sign up->Sign up->Sign up->Sign up"
467800,3699472,Annual,Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout
467805,3682447,Annual,Homepage->Courses->Courses->Courses->Courses->Courses->Courses->Courses->Courses->Courses->Courses->Courses->Courses->Courses->Courses->Courses->Courses->Blog->Blog->Other
467805,3682475,Annual,"Career tracks->Resources center"
467805,3695239,Annual,"Homepage->Pricing->Homepage->Pricing->Pricing->Pricing->Pricing->Resources center->Resources center->Courses->Courses->Courses->Courses->Courses->Courses->Courses->Courses->Courses"
467805,3697938,Annual,Homepage->Pricing
467805,3699674,Annual,Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon
467816,3699338,Annual,Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon
467823,3700385,Quarterly,"Courses->Courses->Courses->Sign up->Sign up->Sign up->Sign up->Sign up->Sign up->Sign up->Sign up->Sign up"
467823,3727601,Quarterly,Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout
467854,3702461,Annual,"Log in->Sign up->Log in->Log in"
467854,3721013,Annual,Checkout->Checkout->Checkout->Checkout
467854,3727903,Annual,Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout
467854,3727975,Annual,Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout
467856,3702531,Annual,"Homepage->Pricing->Pricing->Checkout->Pricing->Sign up->Sign up->Sign up->Sign up->Sign up->Sign up->Sign up->Sign up->Sign up->Sign up->Sign up->Sign up->Sign up->Sign up->Sign up"
467856,3757384,Annual,"Log in->Log in->Log in->Log in->Log in->Log in"
467856,3757408,Annual,Checkout->Checkout->Checkout->Checkout->Checkout->Checkout
467872,3703461,Quarterly,"Homepage->Career track certificate->Career track certificate->Career track certificate->Career track certificate->Career track certificate->Career track certificate->Career track certificate->Career track certificate->Sign up->Log in->Log in"
467872,3897526,Quarterly,Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout
467890,3704784,Annual,Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon
467894,3705099,Annual,"Homepage->Log in->Log in->Log in->Log in->Log in"
467894,3752404,Annual,"Log in->Log in"
467894,3752939,Annual,Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout
467899,3705409,Annual,"Homepage->Log in->Homepage->Log in->Homepage->Homepage->Homepage->Pricing->Homepage->Pricing->Pricing->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout"
467899,3705423,Annual,"Sign up->Sign up->Sign up->Sign up->Pricing->Sign up"
467899,3705438,Annual,Pricing->Checkout->Checkout->Checkout
467899,3705757,Annual,"Log in->Log in"
467899,3705761,Annual,Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout
467901,3705162,Annual,Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon
467901,3705335,Annual,"Homepage->Career tracks->Homepage->Career tracks->Homepage->Career tracks"
467903,3705845,Annual,"Other->Log in->Log in->Log in"
467903,3705852,Annual,Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout
467903,3705865,Annual,Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout
467904,3574921,Annual,Homepage->Pricing->Pricing->Courses->Courses->Courses->Courses->Courses->Courses->Courses
467904,3575307,Annual,"Courses->Courses->Courses->Pricing->Pricing->Pricing->Pricing->Courses->Courses->Courses->Courses->Courses->Courses->Courses->Courses->Courses->Courses->Courses->Courses->Sign up->Courses->Homepage->Homepage->Homepage->Homepage->Homepage->Homepage->Homepage->Homepage->Homepage->Homepage->Homepage->Homepage->Career track certificate->Career track certificate->Career track certificate->Career track certificate->Career track certificate->Career track certificate->Career track certificate->Career track certificate->Pricing"
467904,3637993,Annual,Courses->Homepage->Homepage->Homepage->Homepage->Homepage
467904,3694931,Annual,"Homepage->Course certificate->Course certificate->Course certificate->Course certificate->Pricing->Pricing->Career track certificate->Career track certificate->Career track certificate->Career track certificate->Career track certificate->Career track certificate->Career track certificate->Career track certificate->Career track certificate->Career track certificate->Career track certificate->Career track certificate->Career track certificate->Career track certificate->Career track certificate->Career track certificate->Career track certificate->Career track certificate->Career tracks->Career tracks->Career tracks->Career tracks->Career tracks->Career tracks->Career tracks->Career tracks->Career tracks->Career tracks->Career tracks->Career tracks->Career tracks->Career tracks->Career tracks->Career tracks->Career tracks->Career tracks->Career tracks->Career tracks->Courses->Courses->Courses->Courses->Courses->Courses->Courses->Courses->Courses->Courses->Courses->Courses->Pricing->Pricing->Pricing->Pricing->Resources center->Resources center->Resources center->Resources center->Resources center->Resources center->Resources center->Resources center->Career track certificate->Career track certificate->Career track certificate->Career track certificate->Career track certificate->Career track certificate->Career track certificate->Career track certificate->Upcoming courses->Upcoming courses->Career track certificate->Career track certificate->Career track certificate->Career track certificate->Career track certificate->Career track certificate->Career track certificate->Career track certificate->Career tracks->Career tracks->Career tracks->Career tracks->Resources center->Resources center->Resources center->Resources center->Resources center->Resources center->Resources center->Resources center->Other->Other->Success stories->Success stories->Upcoming courses->Upcoming courses->Career tracks->Career tracks->Career tracks->Career tracks->Career tracks"
467904,3703201,Annual,"Homepage->Homepage->Homepage->Homepage->Homepage->Career track certificate->Career track certificate->Career track certificate->Career track certificate->Career track certificate->Career track certificate->Career track certificate->Career track certificate->Career track certificate->Career track certificate->Career track certificate->Career track certificate->About us"
467904,3704840,Annual,"About us->Career track certificate->Career track certificate->Career track certificate"
467904,3705594,Annual,"Career track certificate->Pricing->Pricing->Pricing->Pricing->Pricing->Pricing->Career track certificate->Career track certificate->Career track certificate->Career track certificate->Career track certificate->Career track certificate->Career track certificate->Career track certificate->Pricing->Pricing->Pricing->Pricing->Pricing->Pricing->Pricing->Homepage->Homepage->Homepage->Homepage->Homepage->Career tracks->Career tracks->Career tracks->Career tracks->Resources center->Resources center->Resources center->Resources center->Resources center->Resources center->Courses->Courses->Courses->Courses->Courses->Courses->Sign up->Sign up->Sign up->Sign up->Sign up->Sign up->Sign up->Sign up->Sign up"
467904,3715071,Annual,Checkout->Checkout
467904,3715095,Annual,"Homepage->Pricing->Pricing->Checkout->Checkout->Homepage->Homepage->Log in->Log in->Log in"
467904,3715122,Annual,Checkout->Checkout
467925,3707435,Annual,Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon
467925,3707876,Annual,Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon
467938,3708780,Monthly,"Homepage->Sign up->Sign up->Sign up->Sign up->Sign up"
467938,3796070,Monthly,Coupon->Coupon
467938,3944623,Monthly,Checkout->Checkout
467955,3709623,Annual,Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon
468030,3713699,Annual,"Homepage->Log in->Log in->Log in"
468030,3724230,Annual,"Homepage->Course certificate->Course certificate->Course certificate->Course certificate->Course certificate->Course certificate->Course certificate->Course certificate->Course certificate->Course certificate->Course certificate->Course certificate->Course certificate->Course certificate->Upcoming courses->Upcoming courses->Career track certificate->Career track certificate->Career track certificate->Career track certificate->Career track certificate->Career track certificate->Career track certificate->Career track certificate->Career track certificate->Career track certificate->Career tracks->Career tracks->Career tracks->Career tracks->Career tracks->Career tracks->Career tracks->Career tracks->Career tracks->Career tracks->Career tracks->Career tracks->Career tracks->Career tracks->Career tracks->Career tracks->Courses->Courses->Courses->Courses->Courses->Career tracks->Career tracks->Career tracks->Career tracks->Career tracks->Career tracks->Career tracks->Career tracks->Career tracks->Courses->Courses->Courses->Courses->Courses->Courses->Courses->Courses->Courses->Career tracks->Career tracks->Career tracks->Log in->Log in->Log in"
468030,3735103,Annual,"Homepage->Log in->Log in->Log in"
468030,3752395,Annual,"Log in->Log in"
468030,3781160,Annual,"Homepage->Log in->Log in->Log in"
468030,3781165,Annual,Checkout->Checkout->Checkout->Checkout
468030,3784351,Annual,Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout
468030,3784380,Annual,Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout
468083,3716684,Annual,"Pricing->Course certificate->Course certificate->Course certificate->Course certificate->Upcoming courses"
468083,3717402,Annual,Coupon->Coupon
468083,3717403,Annual,Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon
468096,3718758,Annual,Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon
468114,3542050,Annual,"Courses->Sign up"
468114,3542531,Annual,"Resources center->Sign up"
468114,3706204,Annual,"Homepage->Pricing->Pricing->Sign up->Sign up->Sign up->Sign up->Sign up->Sign up->Sign up"
468114,3719772,Annual,"Homepage->Sign up->Sign up->Sign up->Sign up->Sign up->Sign up->Sign up->Sign up->Sign up"
468114,3786390,Annual,Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon
468114,3786431,Annual,"Homepage->Log in->Log in->Log in->Log in->Log in"
468126,3699364,Annual,"Homepage->Career tracks->Career tracks->Career tracks->Career tracks->Career tracks->Career tracks->Pricing"
468126,3701400,Annual,"Pricing->Courses->Courses->Courses->Courses->Career tracks->Career tracks->Career tracks->Career tracks->Career tracks->Career tracks->Career tracks->Career tracks->Courses->Courses->Courses->Courses->Upcoming courses->Courses->Upcoming courses->Upcoming courses->About us->About us->Instructors->Instructors->Instructors->Instructors->Career track certificate->Career track certificate->Career track certificate->Career track certificate->Career track certificate->Career track certificate->Career track certificate->Career track certificate->Career track certificate->Career track certificate->Career track certificate->Career track certificate->Career track certificate->Career track certificate->Career track certificate"
468126,3713574,Annual,"Career track certificate->Resources center->Resources center->Resources center->Resources center->Resources center->Resources center->Other->Other->Resources center->Resources center->Resources center->Resources center->Resources center->Resources center->Resources center->Resources center->Resources center->Resources center->Resources center->Resources center->Resources center->Resources center->Resources center->Resources center->Other"
468126,3720617,Annual,"Other->Sign up->Sign up->Sign up->Sign up->Sign up"
468126,3739982,Annual,Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout
468126,3740052,Annual,Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout
468139,3721942,Monthly,"Homepage->Sign up->Sign up->Sign up->Sign up->Sign up"
468139,3730342,Monthly,"Log in->Log in->Log in->Log in"
468139,3730348,Monthly,"Homepage->Log in->Log in->Log in"
468139,3740749,Monthly,"Log in->Log in->Log in->Log in"
468139,3756116,Monthly,"Homepage->Log in->Log in->Log in"
468139,3756177,Monthly,"Other->Career track certificate->Career track certificate->Career track certificate->Career track certificate->Career track certificate->Career track certificate->Career track certificate->Career track certificate->Career track certificate"
468139,3756208,Monthly,"Homepage->Log in->Log in->Log in"
468139,3768298,Monthly,"Homepage->Career track certificate->Career track certificate->Sign up"
468139,3773182,Monthly,Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout
468159,3695159,Annual,Courses->Courses->Courses->Courses
468159,3695169,Annual,"Courses->Course certificate->Course certificate->Course certificate->Course certificate->Pricing->Pricing->Checkout->Pricing->Checkout->Pricing->Upcoming courses->Upcoming courses->Career tracks->Career tracks->Career tracks->Career tracks->Courses->Courses->Courses->Courses->Courses->Courses->Courses->Courses->Courses->Courses->Courses->Courses->Courses->Courses->Resources center->Resources center->Resources center->Resources center->Resources center->Resources center->Resources center->Resources center->Resources center->Resources center->Resources center"
468159,3698336,Annual,"Resources center->Courses"
468159,3699705,Annual,"Courses->Pricing->Pricing->Course certificate->Course certificate->Course certificate->Course certificate->Course certificate->Course certificate->Course certificate->Course certificate->Course certificate->Course certificate->Upcoming courses->Upcoming courses->Other->Other->Other->Other->Other->Other->Other->Other->Courses"
468159,3701803,Annual,Coupon->Coupon
468159,3723257,Annual,"Homepage->Courses->Courses->Courses->Courses->Sign up->Sign up->Sign up->Sign up->Sign up->Sign up->Sign up->Sign up->Sign up"
468159,3723779,Annual,Checkout->Checkout->Checkout->Checkout
468159,3726790,Annual,"Log in->Log in->Log in->Log in"
468159,3726838,Annual,Checkout->Checkout
468159,3726941,Annual,Checkout->Checkout->Checkout->Checkout
468179,3724632,Monthly,Other->Other
468179,3725049,Monthly,Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout
468198,3725322,Annual,"Homepage->Career tracks->Career tracks->Sign up->Sign up->Sign up->Sign up->Sign up"
468198,3725361,Annual,Checkout->Checkout->Checkout->Checkout
468198,3725435,Annual,"Log in->Career tracks->Career tracks->Career tracks->Career tracks->Career tracks->Career tracks->Sign up->Career tracks->Career tracks"
468198,3725599,Annual,"Log in->Log in"
468198,3725603,Annual,Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout
468201,3725356,Annual,"Homepage->Courses->Courses->Courses->Courses->Career track certificate->Career track certificate->Career track certificate->Career track certificate->Career track certificate->Career track certificate->Career track certificate->Career track certificate->Career track certificate->Career track certificate->Career track certificate"
468201,3725430,Annual,Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon
468201,3769722,Annual,Coupon->Coupon->Homepage->Pricing->Pricing->Checkout->Checkout->Checkout->Pricing->Checkout->Pricing->Pricing
468201,3774155,Annual,"Homepage->Courses->Courses->Log in->Log in->Log in->Log in->Log in->Log in->Log in"
468201,3829088,Annual,Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon
468214,3705877,Annual,Homepage->Pricing->Pricing->Pricing->Pricing->Pricing
468214,3712896,Annual,Pricing->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout
468214,3726029,Annual,Pricing->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout
468214,3726163,Annual,Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout
468214,3726210,Annual,Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout
468214,3726255,Annual,Checkout->Checkout->Checkout->Checkout
468214,3726971,Annual,Coupon->Coupon->Coupon->Coupon->Coupon->Coupon
468216,3715537,Annual,Homepage->Pricing->Pricing->Courses->Courses->Courses->Courses->Courses
468216,3726043,Annual,Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon
468224,3709168,Annual,"Homepage->Career tracks->Career tracks->Sign up->Career tracks->Career tracks->Career tracks->Career tracks->Career tracks->Sign up->Career tracks->Career tracks"
468224,3709183,Annual,"Career tracks->Career track certificate->Career track certificate->Career track certificate->Career track certificate->Career track certificate->Career track certificate->Career track certificate->Career track certificate->Career track certificate->Career track certificate->Career track certificate->Career track certificate->Career track certificate->Career track certificate->Career track certificate->Career track certificate->Career track certificate->Career track certificate->Career tracks->Career tracks->Career tracks->Career tracks->Career tracks->Career tracks->Courses->Courses->Courses->Courses->Courses->Career tracks->Career tracks->Career track certificate->Career track certificate->Career track certificate->Career track certificate->Career track certificate->Career track certificate->Career track certificate->Career track certificate"
468224,3726706,Annual,Homepage->Pricing->Pricing->Pricing->Pricing->Pricing
468224,3726760,Annual,Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon
468228,3669222,Annual,"Homepage->Courses->Courses->Courses->Courses->Courses->Courses->Career tracks->Career tracks->Upcoming courses->Upcoming courses->Resources center->Resources center->Resources center->Resources center->Resources center->Resources center->Pricing->Pricing->Pricing"
468228,3727053,Annual,Homepage->Pricing->Pricing->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout
468240,3717171,Annual,"Homepage->Career track certificate->Career track certificate->Career track certificate->Career track certificate->Career track certificate->Career track certificate->Career track certificate->Career track certificate->Career track certificate"
468240,3717188,Annual,"Career track certificate->Career tracks->Career tracks->Career tracks->Career tracks->Career tracks->Career tracks->Career tracks"
468240,3727356,Annual,"Homepage->Sign up->Sign up->Sign up"
468240,3727662,Annual,"Sign up->Sign up->Sign up->Sign up"
468240,3768500,Annual,Checkout->Checkout->Checkout->Checkout->Checkout->Checkout
468243,3606768,Annual,"Homepage->Course certificate->Course certificate->Course certificate->Course certificate->Resources center->Resources center->Resources center->Resources center->Resources center->Resources center->Resources center->Resources center->Courses->Courses->Courses->Courses->Courses->Courses->Courses->Courses->Courses->Courses->Courses"
468243,3620309,Annual,Homepage->Pricing->Pricing->Checkout->Checkout->Homepage
468243,3727860,Annual,Homepage->Pricing->Pricing->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout
468247,3728046,Annual,Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon
468261,3728856,Annual,Coupon->Coupon->Coupon->Coupon
468264,3728990,Annual,Coupon->Coupon->Coupon->Coupon->Coupon->Coupon
468264,3729195,Annual,Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon
468298,3731119,Annual,Coupon->Coupon->Coupon->Coupon->Coupon->Coupon
468319,3733459,Annual,Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon
468346,3687051,Annual,"Other->Career track certificate->Career track certificate->Career track certificate->Career track certificate->Career track certificate->Career track certificate->Career track certificate->Career track certificate->Career track certificate->Career track certificate->Courses->Courses->Courses->Courses->Courses->Courses->Career tracks->Career tracks->Upcoming courses->Upcoming courses->Courses->Courses->Courses"
468346,3734429,Annual,Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon
468400,3738696,Annual,Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout
468402,3738631,Annual,Coupon->Coupon->Coupon->Coupon
468402,3738826,Annual,Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon
468407,3739089,Annual,Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon
468413,3739308,Monthly,"Courses->Sign up"
468413,3739325,Monthly,"Sign up->Sign up"
468413,3739330,Monthly,"Sign up->Sign up->Sign up->Sign up"
468413,3850471,Monthly,Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout
468417,3735277,Annual,"Homepage->Career tracks"
468417,3735283,Annual,"Resources center->Resources center->Resources center->Resources center->Resources center->Resources center->Resources center->Resources center->Resources center->Resources center->Resources center->Resources center->Resources center->Resources center->Resources center->Resources center->Resources center->Resources center->Resources center->Resources center->Resources center->Resources center->Resources center->Resources center->Resources center->Resources center->Resources center->Resources center"
468417,3739585,Annual,"Homepage->Pricing->Pricing->Sign up->Sign up->Sign up->Sign up->Sign up"
468417,3748721,Annual,Homepage->Pricing->Pricing->Checkout->Pricing->Pricing
468417,3748738,Annual,"Courses->Sign up->Sign up->Log in->Log in->Log in"
468417,3749515,Annual,Checkout->Checkout
468417,3749616,Annual,"Homepage->Sign up->Sign up->Log in->Log in->Log in"
468417,3751544,Annual,Coupon->Coupon->Coupon->Coupon
468426,3569059,Annual,Homepage->Pricing
468426,3573668,Annual,Homepage->Pricing
468426,3739853,Annual,"Homepage->Pricing->Pricing->Sign up->Sign up->Sign up->Sign up->Sign up->Sign up->Sign up->Sign up->Sign up->Sign up->Sign up->Sign up->Sign up->Sign up->Sign up"
468426,3739910,Annual,Checkout->Checkout
468426,3741373,Annual,Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout
468450,3741071,Monthly,"Other->Career track certificate->Career track certificate->Career track certificate->Career track certificate->Career track certificate->Career track certificate->Career track certificate->Career track certificate->Career track certificate->Career track certificate->Career track certificate->Career tracks->Career tracks"
468450,3741169,Monthly,"Career tracks->Sign up->Sign up->Sign up->Sign up->Sign up"
468450,3756186,Monthly,"Log in->Log in"
468460,3741770,Annual,Homepage->Pricing->Pricing->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout->Checkout
468485,3740019,Annual,Homepage->Courses
468485,3740043,Annual,"Log in->Log in->Log in->Log in->Log in->Other"
468485,3740054,Annual,Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon
468485,3743420,Annual,"Homepage->Log in->Log in->Log in->Log in->Log in"
468485,3743955,Annual,"Homepage->Log in->Log in->Sign up->Sign up->Log in->Log in->Log in->Log in->Log in->Sign up->Sign up->Sign up->Sign up->Sign up->Sign up->Sign up->Sign up->Sign up->Sign up->Sign up->Sign up->Sign up->Sign up->Log in->Log in->Log in->Log in->Log in->Log in"
468485,3744109,Annual,"Homepage->Sign up->Sign up->Sign up->Sign up->Sign up->Sign up->Sign up->Sign up->Sign up->Sign up->Sign up->Sign up->Sign up->Sign up->Sign up->Sign up->Sign up->Sign up->Sign up->Sign up->Sign up->Sign up->Sign up->Sign up->Sign up->Sign up->Sign up"
468485,3744212,Annual,"Log in->Log in->Log in->Log in"
468485,3744214,Annual,"Log in->Log in"
468485,3744226,Annual,Checkout->Checkout->Checkout->Checkout->Checkout->Checkout
468485,3744278,Annual,Checkout->Checkout->Checkout->Checkout->Checkout->Checkout
468485,3744432,Annual,"Log in->Log in"
468485,3744475,Annual,Checkout->Checkout
468485,3744491,Annual,Checkout->Checkout
468485,3744768,Annual,Checkout->Checkout
468485,3745580,Annual,"Log in->Log in"
468485,3767998,Annual,"Homepage->Sign up->Sign up->Log in->Log in->Log in->Log in->Log in"
468485,3768111,Annual,"Log in->Log in->Log in->Log in->Log in->Log in->Log in->Log in->Log in->Log in->Log in->Log in->Log in->Log in->Log in->Log in"
468485,3768140,Annual,"Log in->Log in->Log in->Log in->Log in->Log in->Log in->Log in->Log in->Log in->Log in->Log in"
468485,3768351,Annual,"Log in->Log in->Log in->Log in"
468485,3773670,Annual,"Log in->Log in->Log in->Log in"
468485,3773932,Annual,"Log in->Log in"
468485,3773943,Annual,Checkout->Checkout->Checkout->Checkout
468537,3747669,Annual,Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon
468539,3747764,Annual,Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon
468539,3747773,Annual,Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon->Coupon
468539,3747779,Annual,Checkout->Checkout
